"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.596469566,      -3.707465691,      -4.165986139,      -3.000092422,             0.448,      0.2274535406,      0.1454216529,                 0,                 0,                 0,     0.01632449554,      0.2242270562,      0.1503489193,                 0,      0.6393466221
          0,           0,           1,      -3.844574009,      -3.720388397,      -3.746517649,      -3.233639546,             0.448,     0.08782815305,     0.03499531257,                 0,                 0,                 0,   -0.005751391104,     0.08704383361,     0.03690294569,                 0,      0.3984521062
          0,           0,           2,      -3.780725266,      -3.692522489,      -3.713607626,      -3.182373438,             0.448,     0.06417460419,     0.04175457946,                 0,                 0,                 0,   -0.006619592647,     0.06324846102,     0.04314460461,                 0,      0.6506402336
          0,           0,           3,      -3.726019779,      -3.735120551,      -3.714619553,      -3.133517137,             0.448,     0.07907554717,      0.0757071992,                 0,                 0,                 0,   -0.004492147532,     0.07740518548,     0.07741420691,                 0,      0.9574034188
          0,           0,           4,      -3.676940054,      -3.705788808,      -3.681557966,      -3.087690634,             0.448,     0.05991713424,     0.07277422167,                 0,                 0,                 0,   -0.007474047346,      0.0583153143,     0.07406398877,                 0,       1.214581148
          0,           0,           5,      -3.672760144,      -3.685310428,      -3.676156438,      -3.087628734,             0.448,     0.04660824595,     0.06945912092,                 0,                 0,                 0,    -0.01157261267,     0.04508191171,     0.07045934506,                 0,       1.490275369
          0,           0,           6,      -3.668476593,       -3.80013066,      -3.714402947,      -3.089608246,             0.448,     0.04253886446,     0.06957737751,                 0,                 0,                 0,    -0.01491028476,     0.04101091887,     0.07048880041,                 0,        1.63561906
          0,           0,           7,      -3.672926563,       -3.80672079,      -3.704630609,      -3.096327892,             0.448,     0.03816163722,     0.06810722005,                 0,                 0,                 0,    -0.01725072325,     0.03666680461,      0.0689235041,                 0,       1.784703828
          0,           0,           8,      -3.656628928,      -3.733430869,      -3.717902818,      -3.079260868,             0.448,     0.03249722131,     0.06694876791,                 0,                 0,                 0,    -0.01873515411,     0.03102900817,     0.06764175907,                 0,       2.060138228
          0,           0,           9,      -3.670672341,      -3.770607863,      -3.724194227,      -3.096892678,             0.448,     0.02776537916,      0.0666760964,                 0,                 0,                 0,    -0.01967815015,     0.02630424038,     0.06726592785,                 0,       2.401411341
          0,           0,          10,      -3.676756925,      -3.826164343,      -3.751120933,       -3.10691203,             0.448,     0.02448786416,     0.06702230898,                 0,                 0,                 0,    -0.02010657138,     0.02301995275,     0.06754055942,                 0,       2.736960175
          0,           0,          11,      -3.682436953,      -3.851658143,      -3.775134263,      -3.114849033,             0.448,     0.02155781111,     0.06764378938,                 0,                 0,                 0,    -0.02012125938,     0.02007703944,     0.06809797316,                 0,       3.137785606
          0,           0,          12,      -3.687487956,       -3.86471368,      -3.785738251,       -3.12046933,             0.448,     0.01843584687,     0.06802427322,                 0,                 0,                 0,    -0.02014824624,     0.01694751793,     0.06841026116,                 0,       3.689782938
